"filename", "language", "Shell Script", "Makefile", "Markdown", "C++", "Assembly", "C", "YAML", "Perl", "JSON", "Poryasm", "Poryscript", "PowerShell", "comment", "blank", "total"
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\data\text\pc_transfer.inc", "Assembly", 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 6, 33
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\data\text\pkmn_center_nurse.inc", "Assembly", 0, 0, 0, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 10, 52
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\data\text\pokedex_rating.inc", "Assembly", 0, 0, 0, 0, 91, 0, 0, 0, 0, 0, 0, 0, 0, 25, 116
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\data\text\pokemon_news.inc", "Assembly", 0, 0, 0, 0, 153, 0, 0, 0, 0, 0, 0, 0, 0, 13, 166
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\data\text\questionnaire.inc", "Assembly", 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 8, 44
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\data\text\record_mix.inc", "Assembly", 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 2, 7
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\data\text\save.inc", "Assembly", 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 7, 34
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\data\text\secret_base_trainers.inc", "Assembly", 0, 0, 0, 0, 227, 0, 0, 0, 0, 0, 0, 0, 0, 60, 287
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\data\text\shoal_cave.inc", "Assembly", 0, 0, 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 9, 54
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\data\text\surf.inc", "Assembly", 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 2, 7
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\data\text\trainers.inc", "Assembly", 0, 0, 0, 0, 3640, 0, 0, 0, 0, 0, 0, 0, 0, 1142, 4782
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\data\text\trick_house_mechadolls.inc", "Assembly", 0, 0, 0, 0, 90, 0, 0, 0, 0, 0, 0, 0, 0, 45, 135
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\data\text\tv.inc", "Assembly", 0, 0, 0, 0, 2596, 0, 0, 0, 0, 0, 0, 0, 0, 402, 2998
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\docs\legacy_WSL1_INSTALL.md", "Markdown", 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 42
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\gflib\bg.c", "C", 0, 0, 0, 0, 0, 1107, 0, 0, 0, 0, 0, 0, 1, 142, 1250
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\gflib\bg.h", "C++", 0, 0, 0, 89, 0, 0, 0, 0, 0, 0, 0, 0, 2, 8, 99
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\gflib\blit.c", "C", 0, 0, 0, 0, 0, 187, 0, 0, 0, 0, 0, 0, 0, 23, 210
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\gflib\blit.h", "C++", 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 18
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\gflib\characters.h", "C++", 0, 0, 0, 298, 0, 0, 0, 0, 0, 0, 0, 0, 30, 12, 340
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\gflib\dma3.h", "C++", 0, 0, 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8, 56
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\gflib\dma3_manager.c", "C", 0, 0, 0, 0, 0, 152, 0, 0, 0, 0, 0, 0, 2, 30, 184
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\gflib\gpu_regs.c", "C", 0, 0, 0, 0, 0, 161, 0, 0, 0, 0, 0, 0, 0, 35, 196
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\gflib\gpu_regs.h", "C++", 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 3, 5, 20
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\gflib\io_reg.c", "C", 0, 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 4, 37
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\gflib\io_reg.h", "C++", 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 8
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\gflib\malloc.c", "C", 0, 0, 0, 0, 0, 144, 0, 0, 0, 0, 0, 0, 16, 50, 210
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\gflib\malloc.h", "C++", 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 22
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\gflib\sprite.c", "C", 0, 0, 0, 0, 0, 1489, 0, 0, 0, 0, 0, 0, 14, 255, 1758
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\gflib\sprite.h", "C++", 0, 0, 0, 273, 0, 0, 0, 0, 0, 0, 0, 0, 11, 43, 327
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\gflib\string_util.c", "C", 0, 0, 0, 0, 0, 645, 0, 0, 0, 0, 0, 0, 0, 137, 782
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\gflib\string_util.h", "C++", 0, 0, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 47
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\gflib\text.c", "C", 0, 0, 0, 0, 0, 1721, 0, 0, 0, 0, 0, 0, 4, 182, 1907
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\gflib\text.h", "C++", 0, 0, 0, 145, 0, 0, 0, 0, 0, 0, 0, 0, 5, 24, 174
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\gflib\window.c", "C", 0, 0, 0, 0, 0, 603, 0, 0, 0, 0, 0, 0, 3, 111, 717
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\gflib\window.h", "C++", 0, 0, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 1, 11, 79
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\graphics_file_rules.mk", "Makefile", 0, 471, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 206, 683
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\include\AgbRfu_LinkManager.h", "C++", 0, 0, 0, 147, 0, 0, 0, 0, 0, 0, 0, 0, 34, 25, 206
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\include\agb_flash.h", "C++", 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 3, 6, 15
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\include\apprentice.h", "C++", 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 26
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\include\bard_music.h", "C++", 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 40
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\include\battle.h", "C++", 0, 0, 0, 665, 0, 0, 0, 0, 0, 0, 0, 0, 8, 49, 722
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\include\battle_ai_script_commands.h", "C++", 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 19
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\include\battle_ai_switch_items.h", "C++", 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 38
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\include\battle_anim.h", "C++", 0, 0, 0, 256, 0, 0, 0, 0, 0, 0, 0, 0, 10, 29, 295
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\include\battle_arena.h", "C++", 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 16
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\include\battle_bg.h", "C++", 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 14
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\include\battle_controllers.h", "C++", 0, 0, 0, 243, 0, 0, 0, 0, 0, 0, 0, 0, 14, 28, 285
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\include\battle_dome.h", "C++", 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 10
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\include\battle_factory.h", "C++", 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 13
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\include\battle_factory_screen.h", "C++", 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 8
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\include\battle_gfx_sfx_util.h", "C++", 0, 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 48
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\include\battle_interface.h", "C++", 0, 0, 0, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 85
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\include\battle_main.h", "C++", 0, 0, 0, 84, 0, 0, 0, 0, 0, 0, 0, 0, 5, 13, 102
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\include\battle_message.h", "C++", 0, 0, 0, 268, 0, 0, 0, 0, 0, 0, 0, 0, 2, 26, 296
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\include\battle_pike.h", "C++", 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 10
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\include\battle_pyramid.h", "C++", 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 25
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\include\battle_pyramid_bag.h", "C++", 0, 0, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 74
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\include\battle_records.h", "C++", 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 13
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\include\battle_script_commands.h", "C++", 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 2, 7, 28
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\include\battle_scripts.h", "C++", 0, 0, 0, 224, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 227
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\include\battle_setup.h", "C++", 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 68
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\include\battle_tent.h", "C++", 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 7
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\include\battle_tower.h", "C++", 0, 0, 0, 78, 0, 0, 0, 0, 0, 0, 0, 0, 2, 9, 89
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\include\battle_transition.h", "C++", 0, 0, 0, 75, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7, 83
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\include\battle_transition_frontier.h", "C++", 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 14
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\include\battle_tv.h", "C++", 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 12
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\include\battle_util.h", "C++", 0, 0, 0, 91, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8, 100
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\include\battle_util2.h", "C++", 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 11
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\include\berry.h", "C++", 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 39
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\include\berry_blender.h", "C++", 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 21
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\include\berry_crush.h", "C++", 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 9
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\include\berry_fix_program.h", "C++", 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 7
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\include\berry_powder.h", "C++", 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 10
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\include\berry_tag_screen.h", "C++", 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 7
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\include\bike.h", "C++", 0, 0, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 8, 9, 83
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\include\braille_puzzles.h", "C++", 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 12
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\include\cable_club.h", "C++", 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 16
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\include\clear_save_data_menu.h", "C++", 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 7
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\include\clock.h", "C++", 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 9
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\include\coins.h", "C++", 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 13
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\include\confetti_util.h", "C++", 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 34
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\include\config.h", "C++", 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 19, 14, 59
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\include\constants\abilities.h", "C++", 0, 0, 0, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 86
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\include\constants\apprentice.h", "C++", 0, 0, 0, 78, 0, 0, 0, 0, 0, 0, 0, 0, 2, 11, 91
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\include\constants\battle.h", "C++", 0, 0, 0, 306, 0, 0, 0, 0, 0, 0, 0, 0, 40, 30, 376
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\include\constants\battle_ai.h", "C++", 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 7, 8, 53
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\include\constants\battle_anim.h", "C++", 0, 0, 0, 396, 0, 0, 0, 0, 0, 0, 0, 0, 27, 18, 441
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\include\constants\battle_arena.h", "C++", 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 27
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\include\constants\battle_dome.h", "C++", 0, 0, 0, 137, 0, 0, 0, 0, 0, 0, 0, 0, 9, 18, 164
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\include\constants\battle_factory.h", "C++", 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 38
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\include\constants\battle_frontier.h", "C++", 0, 0, 0, 159, 0, 0, 0, 0, 0, 0, 0, 0, 11, 21, 191
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\include\constants\battle_frontier_mons.h", "C++", 0, 0, 0, 887, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 900
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\include\constants\battle_frontier_trainers.h", "C++", 0, 0, 0, 304, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 310
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\include\constants\battle_move_effects.h", "C++", 0, 0, 0, 218, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 222
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\include\constants\battle_palace.h", "C++", 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6, 30
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\include\constants\battle_pike.h", "C++", 0, 0, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 2, 10, 75
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\include\constants\battle_pyramid.h", "C++", 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 2, 11, 66
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\include\constants\battle_script_commands.h", "C++", 0, 0, 0, 132, 0, 0, 0, 0, 0, 0, 0, 0, 12, 16, 160
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\include\constants\battle_setup.h", "C++", 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 19
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\include\constants\battle_string_ids.h", "C++", 0, 0, 0, 510, 0, 0, 0, 0, 0, 0, 0, 0, 49, 46, 605
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\include\constants\battle_tent.h", "C++", 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 2, 7, 39
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\include\constants\battle_tent_mons.h", "C++", 0, 0, 0, 166, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 174
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\include\constants\battle_tent_trainers.h", "C++", 0, 0, 0, 94, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 100
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\include\constants\battle_tower.h", "C++", 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 2, 7, 42
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\include\constants\berry.h", "C++", 0, 0, 0, 114, 0, 0, 0, 0, 0, 0, 0, 0, 9, 10, 133
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\include\constants\cable_club.h", "C++", 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 3, 5, 36
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\include\constants\coins.h", "C++", 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 8
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\include\constants\contest.h", "C++", 0, 0, 0, 196, 0, 0, 0, 0, 0, 0, 0, 0, 9, 16, 221
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\include\constants\daycare.h", "C++", 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 3, 7, 28
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\include\constants\decorations.h", "C++", 0, 0, 0, 125, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 128
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\include\constants\easy_chat.h", "C++", 0, 0, 0, 1079, 0, 0, 0, 0, 0, 0, 0, 0, 23, 30, 1132
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\include\constants\event_bg.h", "C++", 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 14
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\include\constants\event_object_movement.h", "C++", 0, 0, 0, 321, 0, 0, 0, 0, 0, 0, 0, 0, 2, 14, 337
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\include\constants\event_objects.h", "C++", 0, 0, 0, 302, 0, 0, 0, 0, 0, 0, 0, 0, 14, 13, 329
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\include\constants\field_effects.h", "C++", 0, 0, 0, 119, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 124
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\include\constants\field_poison.h", "C++", 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 13
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\include\constants\field_specials.h", "C++", 0, 0, 0, 71, 0, 0, 0, 0, 0, 0, 0, 0, 6, 13, 90
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\include\constants\field_tasks.h", "C++", 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 14
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\include\constants\field_weather.h", "C++", 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 2, 5, 25
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\include\constants\flags.h", "C++", 0, 0, 0, 1557, 0, 0, 0, 0, 0, 0, 0, 0, 23, 71, 1651
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\include\constants\frontier_util.h", "C++", 0, 0, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7, 76
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\include\constants\game_stat.h", "C++", 0, 0, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 61
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\include\constants\global.h", "C++", 0, 0, 0, 123, 0, 0, 0, 0, 0, 0, 0, 0, 13, 20, 156
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\include\constants\heal_locations.h", "C++", 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 29
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\include\constants\hold_effects.h", "C++", 0, 0, 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 73
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\include\constants\item.h", "C++", 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 20
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\include\constants\item_effects.h", "C++", 0, 0, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 11, 15, 93
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\include\constants\items.h", "C++", 0, 0, 0, 485, 0, 0, 0, 0, 0, 0, 0, 0, 23, 34, 542
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\include\constants\layouts.h", "C++", 0, 0, 0, 445, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 452
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\include\constants\lilycove_lady.h", "C++", 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 3, 8, 31
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\include\constants\map_groups.h", "C++", 0, 0, 0, 523, 0, 0, 0, 0, 0, 0, 0, 0, 37, 38, 598
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\include\constants\map_scripts.h", "C++", 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 34, 4, 48
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\include\constants\map_types.h", "C++", 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 26
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\include\constants\maps.h", "C++", 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 9, 8, 28
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\include\constants\mauville_old_man.h", "C++", 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 13
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\include\constants\metatile_behaviors.h", "C++", 0, 0, 0, 245, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 250
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\include\constants\metatile_labels.h", "C++", 0, 0, 0, 695, 0, 0, 0, 0, 0, 0, 0, 0, 47, 49, 791
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\include\constants\moves.h", "C++", 0, 0, 0, 360, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 366
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\include\constants\mystery_gift.h", "C++", 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 7, 13, 56
"g:\Games\Rom Hacking\My Hacks\Decomp\Emerald\pokeemerald\include\constants\opponents.h", "C++", 0, 0, 0, 860, 0, 0, 0, 0, 0, 0, 0, 0, 3, 5, 868
